"";"paid_output.1";"paid_output.2";"paid_output.3";"paid_output.4";"paid_output.5";"paid_output.6";"paid_output.7";"paid_output.8";"paid_output.9";"case_reserves_output.1";"case_reserves_output.2";"case_reserves_output.3";"case_reserves_output.4";"case_reserves_output.5";"case_reserves_output.6";"case_reserves_output.7";"case_reserves_output.8";"case_reserves_output.9"
"1265";0,0294350888650464;0,0332369268087885;0,00869991136819518;0,00562112235853897;0,000139944954984373;-99;-99;-99;-99;0,0516863367075617;0,0134347156784998;0,0085599664132108;0,00356859635210151;0,00328870644213276;-99;-99;-99;-99
"1266";0,0332369268087885;0,00869991136819518;0,00562112235853897;0,000139944954984373;-99;-99;-99;-99;-99;0,0134347156784998;0,0085599664132108;0,00356859635210151;0,00328870644213276;-99;-99;-99;-99;-99
"1267";0,00869991136819518;0,00562112235853897;0,000139944954984373;-99;-99;-99;-99;-99;-99;0,0085599664132108;0,00356859635210151;0,00328870644213276;-99;-99;-99;-99;-99;-99
"1268";0,00562112235853897;0,000139944954984373;-99;-99;-99;-99;-99;-99;-99;0,00356859635210151;0,00328870644213276;-99;-99;-99;-99;-99;-99;-99
"1269";0,000139944954984373;-99;-99;-99;-99;-99;-99;-99;-99;0,00328870644213276;-99;-99;-99;-99;-99;-99;-99;-99
"1270";0,225398542326612;0,158953359602359;0,115738236884803;0,0543408277318499;0,0236678771021659;0,0115120142161786;0,00520229725205388;0,00177702232867187;-99;0,394962528007417;0,256663833732519;0,13162842205568;0,0591825697288109;0,0205774034870844;0,0106621339720312;0,0104045945041078;0,00545983671997734;-99
"1271";0,158953359602359;0,115738236884803;0,0543408277318499;0,0236678771021659;0,0115120142161786;0,00520229725205388;0,00177702232867187;-99;-99;0,256663833732519;0,13162842205568;0,0591825697288109;0,0205774034870844;0,0106621339720312;0,0104045945041078;0,00545983671997734;-99;-99
"1272";0,115738236884803;0,0543408277318499;0,0236678771021659;0,0115120142161786;0,00520229725205388;0,00177702232867187;-99;-99;-99;0,13162842205568;0,0591825697288109;0,0205774034870844;0,0106621339720312;0,0104045945041078;0,00545983671997734;-99;-99;-99
"1273";0,0543408277318499;0,0236678771021659;0,0115120142161786;0,00520229725205388;0,00177702232867187;-99;-99;-99;-99;0,0591825697288109;0,0205774034870844;0,0106621339720312;0,0104045945041078;0,00545983671997734;-99;-99;-99;-99
"1274";0,0236678771021659;0,0115120142161786;0,00520229725205388;0,00177702232867187;-99;-99;-99;-99;-99;0,0205774034870844;0,0106621339720312;0,0104045945041078;0,00545983671997734;-99;-99;-99;-99;-99
"1275";0,0115120142161786;0,00520229725205388;0,00177702232867187;-99;-99;-99;-99;-99;-99;0,0106621339720312;0,0104045945041078;0,00545983671997734;-99;-99;-99;-99;-99;-99
"1276";0,00520229725205388;0,00177702232867187;-99;-99;-99;-99;-99;-99;-99;0,0104045945041078;0,00545983671997734;-99;-99;-99;-99;-99;-99;-99
"1277";0,00177702232867187;-99;-99;-99;-99;-99;-99;-99;-99;0,00545983671997734;-99;-99;-99;-99;-99;-99;-99;-99
"1278";0,201553452245297;0,111113695030348;0,0991139740936257;0,0670682077160996;0,0331852747610521;0,0206739378153996;0,0114648496546592;-99;-99;0,344457105648706;0,242436222413432;0,0936489849073277;0,0690449059324202;0,0348829096997744;0,0136508453291784;0,00318597241924606;-99;-99
"1279";0,111113695030348;0,0991139740936257;0,0670682077160996;0,0331852747610521;0,0206739378153996;0,0114648496546592;-99;-99;-99;0,242436222413432;0,0936489849073277;0,0690449059324202;0,0348829096997744;0,0136508453291784;0,00318597241924606;-99;-99;-99
"1280";0,0991139740936257;0,0670682077160996;0,0331852747610521;0,0206739378153996;0,0114648496546592;-99;-99;-99;-99;0,0936489849073277;0,0690449059324202;0,0348829096997744;0,0136508453291784;0,00318597241924606;-99;-99;-99;-99
"1281";0,0670682077160996;0,0331852747610521;0,0206739378153996;0,0114648496546592;-99;-99;-99;-99;-99;0,0690449059324202;0,0348829096997744;0,0136508453291784;0,00318597241924606;-99;-99;-99;-99;-99
"1282";0,0331852747610521;0,0206739378153996;0,0114648496546592;-99;-99;-99;-99;-99;-99;0,0348829096997744;0,0136508453291784;0,00318597241924606;-99;-99;-99;-99;-99;-99
"1283";0,0206739378153996;0,0114648496546592;-99;-99;-99;-99;-99;-99;-99;0,0136508453291784;0,00318597241924606;-99;-99;-99;-99;-99;-99;-99
"1284";0,0114648496546592;-99;-99;-99;-99;-99;-99;-99;-99;0,00318597241924606;-99;-99;-99;-99;-99;-99;-99;-99
"1285";0,127079349904398;0,112260994263862;0,0907026768642447;0,0686185468451243;0,0262906309751434;0,0157026768642447;-99;-99;-99;0,362189292543021;0,238647227533461;0,103656787762906;0,0796606118546845;0,0337237093690249;0,0192877629063098;-99;-99;-99
"1286";0,112260994263862;0,0907026768642447;0,0686185468451243;0,0262906309751434;0,0157026768642447;-99;-99;-99;-99;0,238647227533461;0,103656787762906;0,0796606118546845;0,0337237093690249;0,0192877629063098;-99;-99;-99;-99
"1287";0,0907026768642447;0,0686185468451243;0,0262906309751434;0,0157026768642447;-99;-99;-99;-99;-99;0,103656787762906;0,0796606118546845;0,0337237093690249;0,0192877629063098;-99;-99;-99;-99;-99
"1288";0,0686185468451243;0,0262906309751434;0,0157026768642447;-99;-99;-99;-99;-99;-99;0,0796606118546845;0,0337237093690249;0,0192877629063098;-99;-99;-99;-99;-99;-99
"1289";0,0262906309751434;0,0157026768642447;-99;-99;-99;-99;-99;-99;-99;0,0337237093690249;0,0192877629063098;-99;-99;-99;-99;-99;-99;-99
"1290";0,0157026768642447;-99;-99;-99;-99;-99;-99;-99;-99;0,0192877629063098;-99;-99;-99;-99;-99;-99;-99;-99
"1291";0,136934306569343;0,14349241998877;0,0853902302077485;0,0967097136440202;0,0193599101628299;-99;-99;-99;-99;0,33877596855699;0,1949915777653;0,130758001122965;0,0317125210555868;0,0149354295339697;-99;-99;-99;-99
"1292";0,14349241998877;0,0853902302077485;0,0967097136440202;0,0193599101628299;-99;-99;-99;-99;-99;0,1949915777653;0,130758001122965;0,0317125210555868;0,0149354295339697;-99;-99;-99;-99;-99
"1293";0,0853902302077485;0,0967097136440202;0,0193599101628299;-99;-99;-99;-99;-99;-99;0,130758001122965;0,0317125210555868;0,0149354295339697;-99;-99;-99;-99;-99;-99
"1294";0,0967097136440202;0,0193599101628299;-99;-99;-99;-99;-99;-99;-99;0,0317125210555868;0,0149354295339697;-99;-99;-99;-99;-99;-99;-99
"1295";0,0193599101628299;-99;-99;-99;-99;-99;-99;-99;-99;0,0149354295339697;-99;-99;-99;-99;-99;-99;-99;-99
"1296";0,184297861477132;0,152622587043183;0,114879327612277;0,0664336350961255;-99;-99;-99;-99;-99;0,275278361447676;0,199379455255975;0,111874791351649;0,0571058264438466;-99;-99;-99;-99;-99
"1297";0,152622587043183;0,114879327612277;0,0664336350961255;-99;-99;-99;-99;-99;-99;0,199379455255975;0,111874791351649;0,0571058264438466;-99;-99;-99;-99;-99;-99
"1298";0,114879327612277;0,0664336350961255;-99;-99;-99;-99;-99;-99;-99;0,111874791351649;0,0571058264438466;-99;-99;-99;-99;-99;-99;-99
"1299";0,0664336350961255;-99;-99;-99;-99;-99;-99;-99;-99;0,0571058264438466;-99;-99;-99;-99;-99;-99;-99;-99
"1300";0,217964346919666;0,140739562905249;0,15072171869755;-99;-99;-99;-99;-99;-99;0,351689899471741;0,248617515591597;0,136552357732196;-99;-99;-99;-99;-99;-99
"1301";0,140739562905249;0,15072171869755;-99;-99;-99;-99;-99;-99;-99;0,248617515591597;0,136552357732196;-99;-99;-99;-99;-99;-99;-99
"1302";0,15072171869755;-99;-99;-99;-99;-99;-99;-99;-99;0,136552357732196;-99;-99;-99;-99;-99;-99;-99;-99
"1303";0,259902213920782;0,147777838817777;-99;-99;-99;-99;-99;-99;-99;0,426211796590306;0,261788349905693;-99;-99;-99;-99;-99;-99;-99
"1304";0,147777838817777;-99;-99;-99;-99;-99;-99;-99;-99;0,261788349905693;-99;-99;-99;-99;-99;-99;-99;-99
"1305";0,259194136090162;-99;-99;-99;-99;-99;-99;-99;-99;0,364185238539107;-99;-99;-99;-99;-99;-99;-99;-99
"1306";0,153846153846154;0,09375;0,0600961538461538;0,00480769230769231;0,0264423076923077;0;0;0;0;0,0456730769230769;0,0745192307692308;0;0;0;0;0;0;0
"1307";0,09375;0,0600961538461538;0,00480769230769231;0,0264423076923077;0;0;0;0;-99;0,0745192307692308;0;0;0;0;0;0;0;-99
"1308";0,0600961538461538;0,00480769230769231;0,0264423076923077;0;0;0;0;-99;-99;0;0;0;0;0;0;0;-99;-99
"1309";0,00480769230769231;0,0264423076923077;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1310";0,0264423076923077;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1311";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1312";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1313";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1314";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1315";0,211195928753181;0,346055979643766;0,310432569974555;0,111959287531807;0,0229007633587786;0;0;0;-99;0,786259541984733;0,521628498727735;0,0788804071246819;0;0;0;0;0;-99
"1316";0,346055979643766;0,310432569974555;0,111959287531807;0,0229007633587786;0;0;0;-99;-99;0,521628498727735;0,0788804071246819;0;0;0;0;0;-99;-99
"1317";0,310432569974555;0,111959287531807;0,0229007633587786;0;0;0;-99;-99;-99;0,0788804071246819;0;0;0;0;0;-99;-99;-99
"1318";0,111959287531807;0,0229007633587786;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1319";0,0229007633587786;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1320";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1321";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1322";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1323";-1,30612244897959;0,0229591836734694;0,0714285714285714;0,293367346938776;0,00255102040816327;0;0;-99;-99;1,39795918367347;0,645408163265306;0,160714285714286;0;0;0;0;-99;-99
"1324";0,0229591836734694;0,0714285714285714;0,293367346938776;0,00255102040816327;0;0;-99;-99;-99;0,645408163265306;0,160714285714286;0;0;0;0;-99;-99;-99
"1325";0,0714285714285714;0,293367346938776;0,00255102040816327;0;0;-99;-99;-99;-99;0,160714285714286;0;0;0;0;-99;-99;-99;-99
"1326";0,293367346938776;0,00255102040816327;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1327";0,00255102040816327;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1328";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1329";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1330";0,0416666666666667;0,00735294117647059;0,120098039215686;0;0,0490196078431373;0;-99;-99;-99;0,107843137254902;0,41421568627451;0,338235294117647;0,338235294117647;0;0;-99;-99;-99
"1331";0,00735294117647059;0,120098039215686;0;0,0490196078431373;0;-99;-99;-99;-99;0,41421568627451;0,338235294117647;0,338235294117647;0;0;-99;-99;-99;-99
"1332";0,120098039215686;0;0,0490196078431373;0;-99;-99;-99;-99;-99;0,338235294117647;0,338235294117647;0;0;-99;-99;-99;-99;-99
"1333";0;0,0490196078431373;0;-99;-99;-99;-99;-99;-99;0,338235294117647;0;0;-99;-99;-99;-99;-99;-99
"1334";0,0490196078431373;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1335";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1336";0,0738916256157636;0,0738916256157636;0,00246305418719212;0,0443349753694581;0;-99;-99;-99;-99;0,061576354679803;0;0;0;0;-99;-99;-99;-99
"1337";0,0738916256157636;0,00246305418719212;0,0443349753694581;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1338";0,00246305418719212;0,0443349753694581;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1339";0,0443349753694581;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1340";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1341";0,0497737556561086;0,0248868778280543;0,00226244343891403;0;-99;-99;-99;-99;-99;0,0678733031674208;0,00226244343891403;0,00226244343891403;0;-99;-99;-99;-99;-99
"1342";0,0248868778280543;0,00226244343891403;0;-99;-99;-99;-99;-99;-99;0,00226244343891403;0,00226244343891403;0;-99;-99;-99;-99;-99;-99
"1343";0,00226244343891403;0;-99;-99;-99;-99;-99;-99;-99;0,00226244343891403;0;-99;-99;-99;-99;-99;-99;-99
"1344";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1345";0,573839662447257;0,141350210970464;0;-99;-99;-99;-99;-99;-99;0,156118143459916;0,0126582278481013;0;-99;-99;-99;-99;-99;-99
"1346";0,141350210970464;0;-99;-99;-99;-99;-99;-99;-99;0,0126582278481013;0;-99;-99;-99;-99;-99;-99;-99
"1347";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1348";0,0498442367601246;0;-99;-99;-99;-99;-99;-99;-99;0,0373831775700935;0,00778816199376947;-99;-99;-99;-99;-99;-99;-99
"1349";0;-99;-99;-99;-99;-99;-99;-99;-99;0,00778816199376947;-99;-99;-99;-99;-99;-99;-99;-99
"1350";0,711538461538462;-99;-99;-99;-99;-99;-99;-99;-99;0,365384615384615;-99;-99;-99;-99;-99;-99;-99;-99
"1351";0,338691159586682;0,0803673938002296;0,0619977037887486;-0,00114810562571757;0;0;0;0;0;0,2548794489093;0,0585533869115959;-0,00114810562571757;0;0;0;0;0;0
"1352";0,0803673938002296;0,0619977037887486;-0,00114810562571757;0;0;0;0;0;-99;0,0585533869115959;-0,00114810562571757;0;0;0;0;0;0;-99
"1353";0,0619977037887486;-0,00114810562571757;0;0;0;0;0;-99;-99;-0,00114810562571757;0;0;0;0;0;0;-99;-99
"1354";-0,00114810562571757;0;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1355";0;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1356";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1357";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1358";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1359";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1360";0,125484120836561;0,058869093725794;0,04570100697134;-0,000774593338497289;0;-0,000774593338497289;-0,000774593338497289;0;-99;0,12006196746708;0,0511231603408211;0;0;0;0;0;0;-99
"1361";0,058869093725794;0,04570100697134;-0,000774593338497289;0;-0,000774593338497289;-0,000774593338497289;0;-99;-99;0,0511231603408211;0;0;0;0;0;0;-99;-99
"1362";0,04570100697134;-0,000774593338497289;0;-0,000774593338497289;-0,000774593338497289;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1363";-0,000774593338497289;0;-0,000774593338497289;-0,000774593338497289;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1364";0;-0,000774593338497289;-0,000774593338497289;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1365";-0,000774593338497289;-0,000774593338497289;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1366";-0,000774593338497289;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1367";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1368";0,12;0,139130434782609;0,0428985507246377;0,0289855072463768;0;0;0;-99;-99;0,215072463768116;0,0684057971014493;0,0388405797101449;0,000579710144927536;0;0;0;-99;-99
"1369";0,139130434782609;0,0428985507246377;0,0289855072463768;0;0;0;-99;-99;-99;0,0684057971014493;0,0388405797101449;0,000579710144927536;0;0;0;-99;-99;-99
"1370";0,0428985507246377;0,0289855072463768;0;0;0;-99;-99;-99;-99;0,0388405797101449;0,000579710144927536;0;0;0;-99;-99;-99;-99
"1371";0,0289855072463768;0;0;0;-99;-99;-99;-99;-99;0,000579710144927536;0;0;0;-99;-99;-99;-99;-99
"1372";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1373";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1374";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1375";0,223214285714286;0,165178571428571;0,0441468253968254;0,0233134920634921;0,03125;0;-99;-99;-99;0,305555555555556;0,13343253968254;0,0476190476190476;0,025297619047619;0;0;-99;-99;-99
"1376";0,165178571428571;0,0441468253968254;0,0233134920634921;0,03125;0;-99;-99;-99;-99;0,13343253968254;0,0476190476190476;0,025297619047619;0;0;-99;-99;-99;-99
"1377";0,0441468253968254;0,0233134920634921;0,03125;0;-99;-99;-99;-99;-99;0,0476190476190476;0,025297619047619;0;0;-99;-99;-99;-99;-99
"1378";0,0233134920634921;0,03125;0;-99;-99;-99;-99;-99;-99;0,025297619047619;0;0;-99;-99;-99;-99;-99;-99
"1379";0,03125;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1380";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1381";0,127785356980446;0,0854934060936789;0,0336516598453843;0,0168258299226921;0,00682128240109141;-99;-99;-99;-99;0,114597544338336;0,0582082764893133;0,0286493860845839;0,0477489768076398;0,01318781264211;-99;-99;-99;-99
"1382";0,0854934060936789;0,0336516598453843;0,0168258299226921;0,00682128240109141;-99;-99;-99;-99;-99;0,0582082764893133;0,0286493860845839;0,0477489768076398;0,01318781264211;-99;-99;-99;-99;-99
"1383";0,0336516598453843;0,0168258299226921;0,00682128240109141;-99;-99;-99;-99;-99;-99;0,0286493860845839;0,0477489768076398;0,01318781264211;-99;-99;-99;-99;-99;-99
"1384";0,0168258299226921;0,00682128240109141;-99;-99;-99;-99;-99;-99;-99;0,0477489768076398;0,01318781264211;-99;-99;-99;-99;-99;-99;-99
"1385";0,00682128240109141;-99;-99;-99;-99;-99;-99;-99;-99;0,01318781264211;-99;-99;-99;-99;-99;-99;-99;-99
"1386";0,23826714801444;0,132220216606498;0,0112815884476534;-0,00180505415162455;-99;-99;-99;-99;-99;0,184115523465704;0,0455776173285199;0,0207581227436823;0,01985559566787;-99;-99;-99;-99;-99
"1387";0,132220216606498;0,0112815884476534;-0,00180505415162455;-99;-99;-99;-99;-99;-99;0,0455776173285199;0,0207581227436823;0,01985559566787;-99;-99;-99;-99;-99;-99
"1388";0,0112815884476534;-0,00180505415162455;-99;-99;-99;-99;-99;-99;-99;0,0207581227436823;0,01985559566787;-99;-99;-99;-99;-99;-99;-99
"1389";-0,00180505415162455;-99;-99;-99;-99;-99;-99;-99;-99;0,01985559566787;-99;-99;-99;-99;-99;-99;-99;-99
"1390";0,166215693853885;0,0981832238113645;0,0603015075376884;-99;-99;-99;-99;-99;-99;0,148821028218013;0,12137611132586;0,0664862775415539;-99;-99;-99;-99;-99;-99
"1391";0,0981832238113645;0,0603015075376884;-99;-99;-99;-99;-99;-99;-99;0,12137611132586;0,0664862775415539;-99;-99;-99;-99;-99;-99;-99
"1392";0,0603015075376884;-99;-99;-99;-99;-99;-99;-99;-99;0,0664862775415539;-99;-99;-99;-99;-99;-99;-99;-99
"1393";0,155166249553093;0,117626027887022;-99;-99;-99;-99;-99;-99;-99;0,198069360028602;0,082946013585985;-99;-99;-99;-99;-99;-99;-99
"1394";0,117626027887022;-99;-99;-99;-99;-99;-99;-99;-99;0,082946013585985;-99;-99;-99;-99;-99;-99;-99;-99
"1395";0,121906841339156;-99;-99;-99;-99;-99;-99;-99;-99;0,127001455604076;-99;-99;-99;-99;-99;-99;-99;-99
"1396";0,0598006644518272;0,168604651162791;0,289036544850498;0;0;0;0;0;0;0,456810631229236;0,289036544850498;0;0;0;0;0;0;0
"1397";0,168604651162791;0,289036544850498;0;0;0;0;0;0;-99;0,289036544850498;0;0;0;0;0;0;0;-99
"1398";0,289036544850498;0;0;0;0;0;0;-99;-99;0;0;0;0;0;0;0;-99;-99
"1399";0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1400";0;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1401";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1402";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1403";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1404";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1405";0,194401244167963;0,315707620528771;0;0;0;0;0;0;-99;0,315707620528771;0;0;0;0;0;0;0;-99
"1406";0,315707620528771;0;0;0;0;0;0;-99;-99;0;0;0;0;0;0;0;-99;-99
"1407";0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1408";0;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1409";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1410";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1411";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1412";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1413";0,131868131868132;0,515567765567766;0;0;0;0;0;-99;-99;0,509157509157509;0;0;0;0;0;0;-99;-99
"1414";0,515567765567766;0;0;0;0;0;-99;-99;-99;0;0;0;0;0;0;-99;-99;-99
"1415";0;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1416";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1417";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1418";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1419";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1420";0,102112676056338;0,773474178403756;0;0;0;0;-99;-99;-99;0,773474178403756;0;0;0;0;0;-99;-99;-99
"1421";0,773474178403756;0;0;0;0;-99;-99;-99;-99;0;0;0;0;0;-99;-99;-99;-99
"1422";0;0;0;0;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99
"1423";0;0;0;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99
"1424";0;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1425";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1426";0,35589519650655;0,303493449781659;0;0,0262008733624454;0;-99;-99;-99;-99;0,329694323144105;0,0262008733624454;0,0262008733624454;0;0;-99;-99;-99;-99
"1427";0,303493449781659;0;0,0262008733624454;0;-99;-99;-99;-99;-99;0,0262008733624454;0,0262008733624454;0;0;-99;-99;-99;-99;-99
"1428";0;0,0262008733624454;0;-99;-99;-99;-99;-99;-99;0,0262008733624454;0;0;-99;-99;-99;-99;-99;-99
"1429";0,0262008733624454;0;-99;-99;-99;-99;-99;-99;-99;0;0;-99;-99;-99;-99;-99;-99;-99
"1430";0;-99;-99;-99;-99;-99;-99;-99;-99;0;-99;-99;-99;-99;-99;-99;-99;-99
"1431";0,571268237934905;0;0,00897867564534231;0;-99;-99;-99;-99;-99;0,324354657687991;0,323232323232323;0,314253647586981;0,300785634118967;-99;-99;-99;-99;-99
"1432";0;0,00897867564534231;0;-99;-99;-99;-99;-99;-99;0,323232323232323;0,314253647586981;0,300785634118967;-99;-99;-99;-99;-99;-99
"1433";0,00897867564534231;0;-99;-99;-99;-99;-99;-99;-99;0,314253647586981;0,300785634118967;-99;-99;-99;-99;-99;-99;-99
"1434";0;-99;-99;-99;-99;-99;-99;-99;-99;0,300785634118967;-99;-99;-99;-99;-99;-99;-99;-99
"1435";0,465776293823038;0,130217028380634;0,0826377295492488;-99;-99;-99;-99;-99;-99;0,373121869782972;0,242904841402337;0,186143572621035;-99;-99;-99;-99;-99;-99
"1436";0,130217028380634;0,0826377295492488;-99;-99;-99;-99;-99;-99;-99;0,242904841402337;0,186143572621035;-99;-99;-99;-99;-99;-99;-99
"1437";0,0826377295492488;-99;-99;-99;-99;-99;-99;-99;-99;0,186143572621035;-99;-99;-99;-99;-99;-99;-99;-99
"1438";0,239490445859873;0,44203821656051;-99;-99;-99;-99;-99;-99;-99;0,4;0,271337579617834;-99;-99;-99;-99;-99;-99;-99
"1439";0,44203821656051;-99;-99;-99;-99;-99;-99;-99;-99;0,271337579617834;-99;-99;-99;-99;-99;-99;-99;-99
"1440";0,136874361593463;-99;-99;-99;-99;-99;-99;-99;-99;0,466802860061287;-99;-99;-99;-99;-99;-99;-99;-99
"1441";0,177683504340963;0,0900749802683504;0,0694554064719811;0,047750591949487;0,0272296764009471;-0,00207182320441989;0,00404498816101026;9,86582478295185e-05;0,000197316495659037;0,168705603788477;0,150157853196527;0,087707182320442;0,0459747434885556;0,0127269139700079;0,0122336227308603;0,00808997632202052;0,00552486187845304;0
"1442";0,0900749802683504;0,0694554064719811;0,047750591949487;0,0272296764009471;-0,00207182320441989;0,00404498816101026;9,86582478295185e-05;0,000197316495659037;-99;0,150157853196527;0,087707182320442;0,0459747434885556;0,0127269139700079;0,0122336227308603;0,00808997632202052;0,00552486187845304;0;-99
"1443";0,0694554064719811;0,047750591949487;0,0272296764009471;-0,00207182320441989;0,00404498816101026;9,86582478295185e-05;0,000197316495659037;-99;-99;0,087707182320442;0,0459747434885556;0,0127269139700079;0,0122336227308603;0,00808997632202052;0,00552486187845304;0;-99;-99
"1444";0,047750591949487;0,0272296764009471;-0,00207182320441989;0,00404498816101026;9,86582478295185e-05;0,000197316495659037;-99;-99;-99;0,0459747434885556;0,0127269139700079;0,0122336227308603;0,00808997632202052;0,00552486187845304;0;-99;-99;-99
"1445";0,0272296764009471;-0,00207182320441989;0,00404498816101026;9,86582478295185e-05;0,000197316495659037;-99;-99;-99;-99;0,0127269139700079;0,0122336227308603;0,00808997632202052;0,00552486187845304;0;-99;-99;-99;-99
"1446";-0,00207182320441989;0,00404498816101026;9,86582478295185e-05;0,000197316495659037;-99;-99;-99;-99;-99;0,0122336227308603;0,00808997632202052;0,00552486187845304;0;-99;-99;-99;-99;-99
