"";"ay_seq_input.1";"ay_seq_input.2";"ay_seq_input.3";"ay_seq_input.4";"ay_seq_input.5";"ay_seq_input.6";"ay_seq_input.7";"ay_seq_input.8";"ay_seq_input.9";"ay_seq_input.10";"ay_seq_input.11";"ay_seq_input.12";"ay_seq_input.13";"ay_seq_input.14";"ay_seq_input.15";"ay_seq_input.16";"ay_seq_input.17";"ay_seq_input.18";"group_code"
"1109";-99;-99;-99;-99;0,0429447852760736;0,0429447852760736;0,00613496932515337;0;0,00613496932515337;-99;-99;-99;-99;0,625766871165644;0,45398773006135;0,257668711656442;0,141104294478528;0,0674846625766871;63
"1110";-99;-99;-99;0,0429447852760736;0,0429447852760736;0,00613496932515337;0;0,00613496932515337;0;-99;-99;-99;0,625766871165644;0,45398773006135;0,257668711656442;0,141104294478528;0,0674846625766871;0,0674846625766871;63
"1111";-99;-99;-99;-99;-99;-99;-99;-99;0,268156424581006;-99;-99;-99;-99;-99;-99;-99;-99;0,815642458100559;63
"1112";-99;-99;-99;-99;-99;-99;-99;0,268156424581006;0,217877094972067;-99;-99;-99;-99;-99;-99;-99;0,815642458100559;0,670391061452514;63
"1113";-99;-99;-99;-99;-99;-99;0,268156424581006;0,217877094972067;0,279329608938547;-99;-99;-99;-99;-99;-99;0,815642458100559;0,670391061452514;0,508379888268156;63
"1114";-99;-99;-99;-99;-99;0,268156424581006;0,217877094972067;0,279329608938547;0;-99;-99;-99;-99;-99;0,815642458100559;0,670391061452514;0,508379888268156;0,519553072625698;63
"1115";-99;-99;-99;-99;0,268156424581006;0,217877094972067;0,279329608938547;0;0;-99;-99;-99;-99;0,815642458100559;0,670391061452514;0,508379888268156;0,519553072625698;0,519553072625698;63
"1116";-99;-99;-99;-99;-99;-99;-99;-99;0,0796019900497512;-99;-99;-99;-99;-99;-99;-99;-99;0,532338308457711;63
"1117";-99;-99;-99;-99;-99;-99;-99;0,0796019900497512;0,0746268656716418;-99;-99;-99;-99;-99;-99;-99;0,532338308457711;0,601990049751244;63
"1118";-99;-99;-99;-99;-99;-99;0,0796019900497512;0,0746268656716418;0,144278606965174;-99;-99;-99;-99;-99;-99;0,532338308457711;0,601990049751244;0,512437810945274;63
"1119";-99;-99;-99;-99;-99;0,0796019900497512;0,0746268656716418;0,144278606965174;0,0199004975124378;-99;-99;-99;-99;-99;0,532338308457711;0,601990049751244;0,512437810945274;0,582089552238806;63
"1120";-99;-99;-99;-99;-99;-99;-99;-99;0,0763358778625954;-99;-99;-99;-99;-99;-99;-99;-99;0,454198473282443;63
"1121";-99;-99;-99;-99;-99;-99;-99;0,0763358778625954;0,129770992366412;-99;-99;-99;-99;-99;-99;-99;0,454198473282443;0,270992366412214;63
"1122";-99;-99;-99;-99;-99;-99;0,0763358778625954;0,129770992366412;0,0190839694656489;-99;-99;-99;-99;-99;-99;0,454198473282443;0,270992366412214;0,232824427480916;63
"1123";-99;-99;-99;-99;-99;-99;-99;-99;0,046875;-99;-99;-99;-99;-99;-99;-99;-99;0,40625;63
"1124";-99;-99;-99;-99;-99;-99;-99;0,046875;0,209375;-99;-99;-99;-99;-99;-99;-99;0,40625;0,159375;63
"1125";-99;-99;-99;-99;-99;-99;-99;-99;0,0945558739255014;-99;-99;-99;-99;-99;-99;-99;-99;0,28080229226361;63
"1126";-99;-99;-99;-99;-99;-99;-99;-99;0,144940563829952;-99;-99;-99;-99;-99;-99;-99;-99;0,571796103714954;64
"1127";-99;-99;-99;-99;-99;-99;-99;0,144940563829952;0,135595059126203;-99;-99;-99;-99;-99;-99;-99;0,571796103714954;0,357887884940254;64
"1128";-99;-99;-99;-99;-99;-99;0,144940563829952;0,135595059126203;0,0652170543837081;-99;-99;-99;-99;-99;-99;0,571796103714954;0,357887884940254;0,277156982781334;64
"1129";-99;-99;-99;-99;-99;0,144940563829952;0,135595059126203;0,0652170543837081;0,0473009624474993;-99;-99;-99;-99;-99;0,571796103714954;0,357887884940254;0,277156982781334;0,231808812361484;64
"1130";-99;-99;-99;-99;0,144940563829952;0,135595059126203;0,0652170543837081;0,0473009624474993;0,0245028904421679;-99;-99;-99;-99;0,571796103714954;0,357887884940254;0,277156982781334;0,231808812361484;0,191559598902717;64
"1131";-99;-99;-99;0,144940563829952;0,135595059126203;0,0652170543837081;0,0473009624474993;0,0245028904421679;0,0118562373107264;-99;-99;-99;0,571796103714954;0,357887884940254;0,277156982781334;0,231808812361484;0,191559598902717;0,154580537172791;64
"1132";-99;-99;0,144940563829952;0,135595059126203;0,0652170543837081;0,0473009624474993;0,0245028904421679;0,0118562373107264;0,00399857415185283;-99;-99;0,571796103714954;0,357887884940254;0,277156982781334;0,231808812361484;0,191559598902717;0,154580537172791;0,119476775723385;64
"1133";-99;0,144940563829952;0,135595059126203;0,0652170543837081;0,0473009624474993;0,0245028904421679;0,0118562373107264;0,00399857415185283;-0,00911302946236226;-99;0,571796103714954;0,357887884940254;0,277156982781334;0,231808812361484;0,191559598902717;0,154580537172791;0,119476775723385;0,0712149156114874;64
"1134";0,144940563829952;0,135595059126203;0,0652170543837081;0,0473009624474993;0,0245028904421679;0,0118562373107264;0,00399857415185283;-0,00911302946236226;0,000526943880476729;0,571796103714954;0,357887884940254;0,277156982781334;0,231808812361484;0,191559598902717;0,154580537172791;0,119476775723385;0,0712149156114874;0,0410086325806302;64
"1135";-99;-99;-99;-99;-99;-99;-99;-99;0,192960821574415;-99;-99;-99;-99;-99;-99;-99;-99;0,633404762867424;64
"1136";-99;-99;-99;-99;-99;-99;-99;0,192960821574415;0,178587312497473;-99;-99;-99;-99;-99;-99;-99;0,633404762867424;0,450774269195003;64
"1137";-99;-99;-99;-99;-99;-99;0,192960821574415;0,178587312497473;0,101099745279586;-99;-99;-99;-99;-99;-99;0,633404762867424;0,450774269195003;0,330833299640157;64
"1138";-99;-99;-99;-99;-99;0,192960821574415;0,178587312497473;0,101099745279586;0,0497917761694902;-99;-99;-99;-99;-99;0,633404762867424;0,450774269195003;0,330833299640157;0,272753002062022;64
"1139";-99;-99;-99;-99;0,192960821574415;0,178587312497473;0,101099745279586;0,0497917761694902;0,0300206202239922;-99;-99;-99;-99;0,633404762867424;0,450774269195003;0,330833299640157;0,272753002062022;0,203735899405652;64
"1140";-99;-99;-99;0,192960821574415;0,178587312497473;0,101099745279586;0,0497917761694902;0,0300206202239922;0,00853111227914123;-99;-99;-99;0,633404762867424;0,450774269195003;0,330833299640157;0,272753002062022;0,203735899405652;0,159463065539967;64
"1141";-99;-99;0,192960821574415;0,178587312497473;0,101099745279586;0,0497917761694902;0,0300206202239922;0,00853111227914123;-0,00828852140864432;-99;-99;0,633404762867424;0,450774269195003;0,330833299640157;0,272753002062022;0,203735899405652;0,159463065539967;0,0941656895645494;64
"1142";-99;0,192960821574415;0,178587312497473;0,101099745279586;0,0497917761694902;0,0300206202239922;0,00853111227914123;-0,00828852140864432;0,0014353293171067;-99;0,633404762867424;0,450774269195003;0,330833299640157;0,272753002062022;0,203735899405652;0,159463065539967;0,0941656895645494;0,0617798083532123;64
"1143";-99;-99;-99;-99;-99;-99;-99;-99;0,187973028760149;-99;-99;-99;-99;-99;-99;-99;-99;0,593281271501307;64
"1144";-99;-99;-99;-99;-99;-99;-99;0,187973028760149;0,17330053667263;-99;-99;-99;-99;-99;-99;-99;0,593281271501307;0,361514380074309;64
"1145";-99;-99;-99;-99;-99;-99;0,187973028760149;0,17330053667263;0,0924900233934223;-99;-99;-99;-99;-99;-99;0,593281271501307;0,361514380074309;0,243756020366038;64
"1146";-99;-99;-99;-99;-99;0,187973028760149;0,17330053667263;0,0924900233934223;0,0465116279069767;-99;-99;-99;-99;-99;0,593281271501307;0,361514380074309;0,243756020366038;0,198517269850007;64
"1147";-99;-99;-99;-99;0,187973028760149;0,17330053667263;0,0924900233934223;0,0465116279069767;0,0229977982661346;-99;-99;-99;-99;0,593281271501307;0,361514380074309;0,243756020366038;0,198517269850007;0,146432503096188;64
"1148";-99;-99;-99;0,187973028760149;0,17330053667263;0,0924900233934223;0,0465116279069767;0,0229977982661346;-0,012797578092748;-99;-99;-99;0,593281271501307;0,361514380074309;0,243756020366038;0,198517269850007;0,146432503096188;0,0806213017751479;64
"1149";-99;-99;0,187973028760149;0,17330053667263;0,0924900233934223;0,0465116279069767;0,0229977982661346;-0,012797578092748;0,00467868446401541;-99;-99;0,593281271501307;0,361514380074309;0,243756020366038;0,198517269850007;0,146432503096188;0,0806213017751479;0,0331808173936975;64
"1150";-99;-99;-99;-99;-99;-99;-99;-99;0,163805879658322;-99;-99;-99;-99;-99;-99;-99;-99;0,541052518121312;64
"1151";-99;-99;-99;-99;-99;-99;-99;0,163805879658322;0,147974993937108;-99;-99;-99;-99;-99;-99;-99;0,541052518121312;0,370954703457196;64
"1152";-99;-99;-99;-99;-99;-99;0,163805879658322;0,147974993937108;0,0776589151464525;-99;-99;-99;-99;-99;-99;0,541052518121312;0,370954703457196;0,284484384683786;64
"1153";-99;-99;-99;-99;-99;0,163805879658322;0,147974993937108;0,0776589151464525;0,0388294575732263;-99;-99;-99;-99;-99;0,541052518121312;0,370954703457196;0,284484384683786;0,226671337339333;64
"1154";-99;-99;-99;-99;0,163805879658322;0,147974993937108;0,0776589151464525;0,0388294575732263;0,0121123117135081;-99;-99;-99;-99;0,541052518121312;0,370954703457196;0,284484384683786;0,226671337339333;0,141952520815931;64
"1155";-99;-99;-99;0,163805879658322;0,147974993937108;0,0776589151464525;0,0388294575732263;0,0121123117135081;0,0102530247096548;-99;-99;-99;0,541052518121312;0,370954703457196;0,284484384683786;0,226671337339333;0,141952520815931;0,0964943008811404;64
"1156";-99;-99;-99;-99;-99;-99;-99;-99;0,188454275028698;-99;-99;-99;-99;-99;-99;-99;-99;0,466099707468803;64
"1157";-99;-99;-99;-99;-99;-99;-99;0,188454275028698;0,15159781280472;-99;-99;-99;-99;-99;-99;-99;0,466099707468803;0,304281817396349;64
"1158";-99;-99;-99;-99;-99;-99;0,188454275028698;0,15159781280472;0,0786007874890455;-99;-99;-99;-99;-99;-99;0,466099707468803;0,304281817396349;0,206154263919918;64
"1159";-99;-99;-99;-99;-99;0,188454275028698;0,15159781280472;0,0786007874890455;0,0339805226063666;-99;-99;-99;-99;-99;0,466099707468803;0,304281817396349;0,206154263919918;0,12967648765074;64
"1160";-99;-99;-99;-99;0,188454275028698;0,15159781280472;0,0786007874890455;0,0339805226063666;0,0254637915499216;-99;-99;-99;-99;0,466099707468803;0,304281817396349;0,206154263919918;0,12967648765074;0,0736141797400546;64
"1161";-99;-99;-99;-99;-99;-99;-99;-99;0,206389940334894;-99;-99;-99;-99;-99;-99;-99;-99;0,478946130322277;64
"1162";-99;-99;-99;-99;-99;-99;-99;0,206389940334894;0,226812942409273;-99;-99;-99;-99;-99;-99;-99;0,478946130322277;0,210549389448472;64
"1163";-99;-99;-99;-99;-99;-99;0,206389940334894;0,226812942409273;0,0702401573961207;-99;-99;-99;-99;-99;-99;0,478946130322277;0,210549389448472;0,114625435726353;64
"1164";-99;-99;-99;-99;-99;0,206389940334894;0,226812942409273;0,0702401573961207;0,0444601270289344;-99;-99;-99;-99;-99;0,478946130322277;0,210549389448472;0,114625435726353;0,0583605996450033;64
"1165";-99;-99;-99;-99;-99;-99;-99;-99;0,220772621106844;-99;-99;-99;-99;-99;-99;-99;-99;0,514556275469817;64
"1166";-99;-99;-99;-99;-99;-99;-99;0,220772621106844;0,239623950667957;-99;-99;-99;-99;-99;-99;-99;0,514556275469817;0,223890077887557;64
"1167";-99;-99;-99;-99;-99;-99;0,220772621106844;0,239623950667957;0,0882269586717093;-99;-99;-99;-99;-99;-99;0,514556275469817;0,223890077887557;0,116948605939781;64
"1168";-99;-99;-99;-99;-99;-99;-99;-99;0,243911854927902;-99;-99;-99;-99;-99;-99;-99;-99;0,620907326641765;64
"1169";-99;-99;-99;-99;-99;-99;-99;0,243911854927902;0,222501617245049;-99;-99;-99;-99;-99;-99;-99;0,620907326641765;0,345078358131091;64
"1170";-99;-99;-99;-99;-99;-99;-99;-99;0,235093803534868;-99;-99;-99;-99;-99;-99;-99;-99;0,577863201437346;64
"1171";-99;-99;-99;-99;-99;-99;-99;-99;0,231578947368421;-99;-99;-99;-99;-99;-99;-99;-99;0,0947368421052632;67
"1172";-99;-99;-99;-99;-99;-99;-99;0,231578947368421;0,0842105263157895;-99;-99;-99;-99;-99;-99;-99;0,0947368421052632;0,152631578947368;67
"1173";-99;-99;-99;-99;-99;-99;0,231578947368421;0,0842105263157895;0,0263157894736842;-99;-99;-99;-99;-99;-99;0,0947368421052632;0,152631578947368;0,0894736842105263;67
"1174";-99;-99;-99;-99;-99;0,231578947368421;0,0842105263157895;0,0263157894736842;0,0473684210526316;-99;-99;-99;-99;-99;0,0947368421052632;0,152631578947368;0,0894736842105263;0,226315789473684;67
"1175";-99;-99;-99;-99;0,231578947368421;0,0842105263157895;0,0263157894736842;0,0473684210526316;0,215789473684211;-99;-99;-99;-99;0,0947368421052632;0,152631578947368;0,0894736842105263;0,226315789473684;0;67
"1176";-99;-99;-99;0,231578947368421;0,0842105263157895;0,0263157894736842;0,0473684210526316;0,215789473684211;0;-99;-99;-99;0,0947368421052632;0,152631578947368;0,0894736842105263;0,226315789473684;0;0;67
"1177";-99;-99;0,231578947368421;0,0842105263157895;0,0263157894736842;0,0473684210526316;0,215789473684211;0;0;-99;-99;0,0947368421052632;0,152631578947368;0,0894736842105263;0,226315789473684;0;0;0;67
"1178";-99;0,231578947368421;0,0842105263157895;0,0263157894736842;0,0473684210526316;0,215789473684211;0;0;0;-99;0,0947368421052632;0,152631578947368;0,0894736842105263;0,226315789473684;0;0;0;0;67
"1179";0,231578947368421;0,0842105263157895;0,0263157894736842;0,0473684210526316;0,215789473684211;0;0;0;0;0,0947368421052632;0,152631578947368;0,0894736842105263;0,226315789473684;0;0;0;0;0;67
"1180";-99;-99;-99;-99;-99;-99;-99;-99;0,284210526315789;-99;-99;-99;-99;-99;-99;-99;-99;0,4;67
"1181";-99;-99;-99;-99;-99;-99;-99;0,284210526315789;0,157894736842105;-99;-99;-99;-99;-99;-99;-99;0,4;0,305263157894737;67
"1182";-99;-99;-99;-99;-99;-99;0,284210526315789;0,157894736842105;0,157894736842105;-99;-99;-99;-99;-99;-99;0,4;0,305263157894737;0,294736842105263;67
"1183";-99;-99;-99;-99;-99;0,284210526315789;0,157894736842105;0,157894736842105;0,0368421052631579;-99;-99;-99;-99;-99;0,4;0,305263157894737;0,294736842105263;0,278947368421053;67
"1184";-99;-99;-99;-99;0,284210526315789;0,157894736842105;0,157894736842105;0,0368421052631579;0,263157894736842;-99;-99;-99;-99;0,4;0,305263157894737;0,294736842105263;0,278947368421053;0,189473684210526;67
"1185";-99;-99;-99;0,284210526315789;0,157894736842105;0,157894736842105;0,0368421052631579;0,263157894736842;0,0842105263157895;-99;-99;-99;0,4;0,305263157894737;0,294736842105263;0,278947368421053;0,189473684210526;0,1;67
"1186";-99;-99;0,284210526315789;0,157894736842105;0,157894736842105;0,0368421052631579;0,263157894736842;0,0842105263157895;0;-99;-99;0,4;0,305263157894737;0,294736842105263;0,278947368421053;0,189473684210526;0,1;0;67
"1187";-99;0,284210526315789;0,157894736842105;0,157894736842105;0,0368421052631579;0,263157894736842;0,0842105263157895;0;0,00526315789473684;-99;0,4;0,305263157894737;0,294736842105263;0,278947368421053;0,189473684210526;0,1;0;0;67
"1188";-99;-99;-99;-99;-99;-99;-99;-99;0,267543859649123;-99;-99;-99;-99;-99;-99;-99;-99;0,162280701754386;67
"1189";-99;-99;-99;-99;-99;-99;-99;0,267543859649123;0,118421052631579;-99;-99;-99;-99;-99;-99;-99;0,162280701754386;0,144736842105263;67
"1190";-99;-99;-99;-99;-99;-99;0,267543859649123;0,118421052631579;0,0614035087719298;-99;-99;-99;-99;-99;-99;0,162280701754386;0,144736842105263;0,162280701754386;67
"1191";-99;-99;-99;-99;-99;0,267543859649123;0,118421052631579;0,0614035087719298;0,12719298245614;-99;-99;-99;-99;-99;0,162280701754386;0,144736842105263;0,162280701754386;0,171052631578947;67
"1192";-99;-99;-99;-99;0,267543859649123;0,118421052631579;0,0614035087719298;0,12719298245614;0,0614035087719298;-99;-99;-99;-99;0,162280701754386;0,144736842105263;0,162280701754386;0,171052631578947;0,214912280701754;67
"1193";-99;-99;-99;0,267543859649123;0,118421052631579;0,0614035087719298;0,12719298245614;0,0614035087719298;0,228070175438596;-99;-99;-99;0,162280701754386;0,144736842105263;0,162280701754386;0,171052631578947;0,214912280701754;0;67
"1194";-99;-99;0,267543859649123;0,118421052631579;0,0614035087719298;0,12719298245614;0,0614035087719298;0,228070175438596;0;-99;-99;0,162280701754386;0,144736842105263;0,162280701754386;0,171052631578947;0,214912280701754;0;0;67
"1195";-99;-99;-99;-99;-99;-99;-99;-99;0,105095541401274;-99;-99;-99;-99;-99;-99;-99;-99;0,232484076433121;67
"1196";-99;-99;-99;-99;-99;-99;-99;0,105095541401274;0,111464968152866;-99;-99;-99;-99;-99;-99;-99;0,232484076433121;0,130573248407643;67
"1197";-99;-99;-99;-99;-99;-99;0,105095541401274;0,111464968152866;0,0987261146496815;-99;-99;-99;-99;-99;-99;0,232484076433121;0,130573248407643;0,0445859872611465;67
"1198";-99;-99;-99;-99;-99;0,105095541401274;0,111464968152866;0,0987261146496815;0,00318471337579618;-99;-99;-99;-99;-99;0,232484076433121;0,130573248407643;0,0445859872611465;0,0254777070063694;67
"1199";-99;-99;-99;-99;0,105095541401274;0,111464968152866;0,0987261146496815;0,00318471337579618;0,0445859872611465;-99;-99;-99;-99;0,232484076433121;0,130573248407643;0,0445859872611465;0,0254777070063694;0,10828025477707;67
"1200";-99;-99;-99;0,105095541401274;0,111464968152866;0,0987261146496815;0,00318471337579618;0,0445859872611465;0,0477707006369427;-99;-99;-99;0,232484076433121;0,130573248407643;0,0445859872611465;0,0254777070063694;0,10828025477707;0,0636942675159236;67
"1201";-99;-99;-99;-99;-99;-99;-99;-99;0,191082802547771;-99;-99;-99;-99;-99;-99;-99;-99;0,187898089171975;67
"1202";-99;-99;-99;-99;-99;-99;-99;0,191082802547771;0,0254777070063694;-99;-99;-99;-99;-99;-99;-99;0,187898089171975;0,0987261146496815;67
"1203";-99;-99;-99;-99;-99;-99;0,191082802547771;0,0254777070063694;0,0509554140127389;-99;-99;-99;-99;-99;-99;0,187898089171975;0,0987261146496815;0,0254777070063694;67
"1204";-99;-99;-99;-99;-99;0,191082802547771;0,0254777070063694;0,0509554140127389;0;-99;-99;-99;-99;-99;0,187898089171975;0,0987261146496815;0,0254777070063694;0,089171974522293;67
"1205";-99;-99;-99;-99;0,191082802547771;0,0254777070063694;0,0509554140127389;0;0,0732484076433121;-99;-99;-99;-99;0,187898089171975;0,0987261146496815;0,0254777070063694;0,089171974522293;0,0414012738853503;67
"1206";-99;-99;-99;-99;-99;-99;-99;-99;0,201238390092879;-99;-99;-99;-99;-99;-99;-99;-99;0,309597523219814;67
"1207";-99;-99;-99;-99;-99;-99;-99;0,201238390092879;0,105263157894737;-99;-99;-99;-99;-99;-99;-99;0,309597523219814;0,191950464396285;67
"1208";-99;-99;-99;-99;-99;-99;0,201238390092879;0,105263157894737;0,117647058823529;-99;-99;-99;-99;-99;-99;0,309597523219814;0,191950464396285;0,219814241486068;67
"1209";-99;-99;-99;-99;-99;0,201238390092879;0,105263157894737;0,117647058823529;0,247678018575851;-99;-99;-99;-99;-99;0,309597523219814;0,191950464396285;0,219814241486068;0,0495356037151703;67
"1210";-99;-99;-99;-99;-99;-99;-99;-99;0,332089552238806;-99;-99;-99;-99;-99;-99;-99;-99;0,33955223880597;67
"1211";-99;-99;-99;-99;-99;-99;-99;0,332089552238806;0,223880597014925;-99;-99;-99;-99;-99;-99;-99;0,33955223880597;0,376865671641791;67
"1212";-99;-99;-99;-99;-99;-99;0,332089552238806;0,223880597014925;0,00746268656716418;-99;-99;-99;-99;-99;-99;0,33955223880597;0,376865671641791;0,384328358208955;67
"1213";-99;-99;-99;-99;-99;-99;-99;-99;0,324909747292419;-99;-99;-99;-99;-99;-99;-99;-99;0,750902527075812;67
"1214";-99;-99;-99;-99;-99;-99;-99;0,324909747292419;0,137184115523466;-99;-99;-99;-99;-99;-99;-99;0,750902527075812;0,342960288808664;67
"1215";-99;-99;-99;-99;-99;-99;-99;-99;0,47;-99;-99;-99;-99;-99;-99;-99;-99;0,303333333333333;67
"1216";-99;-99;-99;-99;-99;-99;-99;-99;0,345132743362832;-99;-99;-99;-99;-99;-99;-99;-99;0,501474926253687;68
"1217";-99;-99;-99;-99;-99;-99;-99;0,345132743362832;0,244837758112094;-99;-99;-99;-99;-99;-99;-99;0,501474926253687;0,182890855457227;68
"1218";-99;-99;-99;-99;-99;-99;0,345132743362832;0,244837758112094;0,0914454277286136;-99;-99;-99;-99;-99;-99;0,501474926253687;0,182890855457227;0,0855457227138643;68
"1219";-99;-99;-99;-99;-99;0,345132743362832;0,244837758112094;0,0914454277286136;0,079646017699115;-99;-99;-99;-99;-99;0,501474926253687;0,182890855457227;0,0855457227138643;0,0117994100294985;68
"1220";-99;-99;-99;-99;0,345132743362832;0,244837758112094;0,0914454277286136;0,079646017699115;0,0117994100294985;-99;-99;-99;-99;0,501474926253687;0,182890855457227;0,0855457227138643;0,0117994100294985;-0,0265486725663717;68
"1221";-99;-99;-99;0,345132743362832;0,244837758112094;0,0914454277286136;0,079646017699115;0,0117994100294985;0,056047197640118;-99;-99;-99;0,501474926253687;0,182890855457227;0,0855457227138643;0,0117994100294985;-0,0265486725663717;0,00294985250737463;68
"1222";-99;-99;0,345132743362832;0,244837758112094;0,0914454277286136;0,079646017699115;0,0117994100294985;0,056047197640118;0,00294985250737463;-99;-99;0,501474926253687;0,182890855457227;0,0855457227138643;0,0117994100294985;-0,0265486725663717;0,00294985250737463;0;68
"1223";-99;0,345132743362832;0,244837758112094;0,0914454277286136;0,079646017699115;0,0117994100294985;0,056047197640118;0,00294985250737463;0;-99;0,501474926253687;0,182890855457227;0,0855457227138643;0,0117994100294985;-0,0265486725663717;0,00294985250737463;0;0;68
"1224";0,345132743362832;0,244837758112094;0,0914454277286136;0,079646017699115;0,0117994100294985;0,056047197640118;0,00294985250737463;0;0;0,501474926253687;0,182890855457227;0,0855457227138643;0,0117994100294985;-0,0265486725663717;0,00294985250737463;0;0;0;68
"1225";-99;-99;-99;-99;-99;-99;-99;-99;0,358796296296296;-99;-99;-99;-99;-99;-99;-99;-99;0,405092592592593;68
"1226";-99;-99;-99;-99;-99;-99;-99;0,358796296296296;0,37962962962963;-99;-99;-99;-99;-99;-99;-99;0,405092592592593;0,099537037037037;68
"1227";-99;-99;-99;-99;-99;-99;0,358796296296296;0,37962962962963;0,0416666666666667;-99;-99;-99;-99;-99;-99;0,405092592592593;0,099537037037037;0,0115740740740741;68
"1228";-99;-99;-99;-99;-99;0,358796296296296;0,37962962962963;0,0416666666666667;0;-99;-99;-99;-99;-99;0,405092592592593;0,099537037037037;0,0115740740740741;0;68
"1229";-99;-99;-99;-99;0,358796296296296;0,37962962962963;0,0416666666666667;0;0,0347222222222222;-99;-99;-99;-99;0,405092592592593;0,099537037037037;0,0115740740740741;0;0;68
"1230";-99;-99;-99;0,358796296296296;0,37962962962963;0,0416666666666667;0;0,0347222222222222;0;-99;-99;-99;0,405092592592593;0,099537037037037;0,0115740740740741;0;0;0;68
"1231";-99;-99;0,358796296296296;0,37962962962963;0,0416666666666667;0;0,0347222222222222;0;0;-99;-99;0,405092592592593;0,099537037037037;0,0115740740740741;0;0;0;0;68
"1232";-99;0,358796296296296;0,37962962962963;0,0416666666666667;0;0,0347222222222222;0;0;0;-99;0,405092592592593;0,099537037037037;0,0115740740740741;0;0;0;0;0;68
"1233";-99;-99;-99;-99;-99;-99;-99;-99;0,304250559284116;-99;-99;-99;-99;-99;-99;-99;-99;0,425055928411633;68
"1234";-99;-99;-99;-99;-99;-99;-99;0,304250559284116;0,409395973154362;-99;-99;-99;-99;-99;-99;-99;0,425055928411633;0,136465324384787;68
"1235";-99;-99;-99;-99;-99;-99;0,304250559284116;0,409395973154362;0,136465324384787;-99;-99;-99;-99;-99;-99;0,425055928411633;0,136465324384787;0,0425055928411633;68
"1236";-99;-99;-99;-99;-99;0,304250559284116;0,409395973154362;0,136465324384787;0,0760626398210291;-99;-99;-99;-99;-99;0,425055928411633;0,136465324384787;0,0425055928411633;0,0604026845637584;68
"1237";-99;-99;-99;-99;0,304250559284116;0,409395973154362;0,136465324384787;0,0760626398210291;0,0357941834451902;-99;-99;-99;-99;0,425055928411633;0,136465324384787;0,0425055928411633;0,0604026845637584;0,0246085011185682;68
"1238";-99;-99;-99;0,304250559284116;0,409395973154362;0,136465324384787;0,0760626398210291;0,0357941834451902;0,0178970917225951;-99;-99;-99;0,425055928411633;0,136465324384787;0,0425055928411633;0,0604026845637584;0,0246085011185682;0,00223713646532438;68
"1239";-99;-99;0,304250559284116;0,409395973154362;0,136465324384787;0,0760626398210291;0,0357941834451902;0,0178970917225951;0,00671140939597315;-99;-99;0,425055928411633;0,136465324384787;0,0425055928411633;0,0604026845637584;0,0246085011185682;0,00223713646532438;0;68
"1240";-99;-99;-99;-99;-99;-99;-99;-99;0,319612590799031;-99;-99;-99;-99;-99;-99;-99;-99;0,365617433414044;68
"1241";-99;-99;-99;-99;-99;-99;-99;0,319612590799031;0,147699757869249;-99;-99;-99;-99;-99;-99;-99;0,365617433414044;0,290556900726392;68
"1242";-99;-99;-99;-99;-99;-99;0,319612590799031;0,147699757869249;0,380145278450363;-99;-99;-99;-99;-99;-99;0,365617433414044;0,290556900726392;0,338983050847458;68
"1243";-99;-99;-99;-99;-99;0,319612590799031;0,147699757869249;0,380145278450363;0,128329297820823;-99;-99;-99;-99;-99;0,365617433414044;0,290556900726392;0,338983050847458;0,191283292978208;68
"1244";-99;-99;-99;-99;0,319612590799031;0,147699757869249;0,380145278450363;0,128329297820823;0,292978208232446;-99;-99;-99;-99;0,365617433414044;0,290556900726392;0,338983050847458;0,191283292978208;0;68
"1245";-99;-99;-99;0,319612590799031;0,147699757869249;0,380145278450363;0,128329297820823;0,292978208232446;0,00242130750605327;-99;-99;-99;0,365617433414044;0,290556900726392;0,338983050847458;0,191283292978208;0;0;68
"1246";-99;-99;-99;-99;-99;-99;-99;-99;0,250639386189258;-99;-99;-99;-99;-99;-99;-99;-99;0,531969309462916;68
"1247";-99;-99;-99;-99;-99;-99;-99;0,250639386189258;0,143222506393862;-99;-99;-99;-99;-99;-99;-99;0,531969309462916;0,414322250639386;68
"1248";-99;-99;-99;-99;-99;-99;0,250639386189258;0,143222506393862;0,19693094629156;-99;-99;-99;-99;-99;-99;0,531969309462916;0,414322250639386;0,0895140664961637;68
"1249";-99;-99;-99;-99;-99;0,250639386189258;0,143222506393862;0,19693094629156;-0,00255754475703325;-99;-99;-99;-99;-99;0,531969309462916;0,414322250639386;0,0895140664961637;0,0869565217391304;68
"1250";-99;-99;-99;-99;0,250639386189258;0,143222506393862;0,19693094629156;-0,00255754475703325;0,0537084398976982;-99;-99;-99;-99;0,531969309462916;0,414322250639386;0,0895140664961637;0,0869565217391304;0;68
"1251";-99;-99;-99;-99;-99;-99;-99;-99;0,196969696969697;-99;-99;-99;-99;-99;-99;-99;-99;0,527777777777778;68
"1252";-99;-99;-99;-99;-99;-99;-99;0,196969696969697;0,151515151515152;-99;-99;-99;-99;-99;-99;-99;0,527777777777778;0,103535353535354;68
"1253";-99;-99;-99;-99;-99;-99;0,196969696969697;0,151515151515152;0,0984848484848485;-99;-99;-99;-99;-99;-99;0,527777777777778;0,103535353535354;0,23989898989899;68
